46473	NULL	NULL	3.2.5	4/6/2010 15:32:21	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.2.7	7/21/2010 14:48:27	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.3.0	6/17/2011 14:36:51	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.4.0	11/26/2011 13:17:49	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.4.0-maven	12/21/2011 21:50:59	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.4.1	6/7/2012 1:25:30	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.4.2	9/6/2012 11:27:45	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.5.0	10/19/2012 1:53:11	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.5.1	10/28/2012 0:57:32	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	3.5.2	4/6/2013 10:51:55	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	4	7/4/2013 18:42:30	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	4.1.0	3/6/2014 16:06:40	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	4.2.0	9/14/2015 22:31:20	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	4.2.1	10/18/2015 12:40:13	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	CVS	5/17/2011 14:24:16	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	v3.0.10	8/23/2011 14:31:33	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	v3.0.11	4/12/2012 3:16:48	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	v3.0.12	2/11/2013 19:25:13	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	v3.0.13	3/17/2013 22:37:50	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	v3.0.9	12/31/2009 16:32:40	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	v3.1	5/19/2014 13:41:32	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	v3.2	11/11/2014 12:30:49	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
46473	NULL	NULL	v3.2.1	11/12/2014 12:00:59	Other	Other	https://raw.githubusercontent.com/java-native-access/jna/master/LICENSE	github	Apache License,   LGPL 2.1 	
78714	hsqldb	hsqldb	1.8.0.10	5/19/2009 21:20:00	Other	HSQLDB License	https://repo1.maven.org/maven2/hsqldb/hsqldb/1.8.0.10/hsqldb-1.8.0.10.pom	mvn	 	based on BSD License (do not know which clause)
